customer_key,customer_id,first_name,last_name,email,signup_date,loyalty_tier,region_key
1676,1676,Customer1676,LN1676,customer1676@shopmail.com,2025-02-04,Bronze,3
1677,1677,Customer1677,LN1677,customer1677@shopmail.com,2022-06-22,Bronze,7
1678,1678,Customer1678,LN1678,customer1678@shopmail.com,2023-04-28,Gold,4
1679,1679,Customer1679,LN1679,customer1679@shopmail.com,2024-11-28,Bronze,3
1680,1680,Customer1680,LN1680,customer1680@shopmail.com,2023-08-15,Bronze,5
1681,1681,Customer1681,LN1681,customer1681@shopmail.com,2024-12-20,Silver,4
1682,1682,Customer1682,LN1682,customer1682@shopmail.com,2022-01-15,Gold,1
1683,1683,Customer1683,LN1683,customer1683@shopmail.com,2022-02-10,Silver,7
1684,1684,Customer1684,LN1684,customer1684@shopmail.com,2024-07-04,Silver,7
1685,1685,Customer1685,LN1685,customer1685@shopmail.com,2023-02-17,Bronze,1
1686,1686,Customer1686,LN1686,customer1686@shopmail.com,2023-08-22,Bronze,2
1687,1687,Customer1687,LN1687,customer1687@shopmail.com,2023-05-08,Gold,4
1688,1688,Customer1688,LN1688,missing_1688@shopmail.com,2023-04-15,Gold,2
1689,1689,Customer1689,LN1689,customer1689@shopmail.com,2024-12-16,Silver,7
1690,1690,Customer1690,LN1690,customer1690@shopmail.com,2022-04-19,Bronze,5
1691,1691,Customer1691,LN1691,customer1691@shopmail.com,2024-06-07,Bronze,1
1692,1692,Customer1692,LN1692,customer1692@shopmail.com,2024-10-20,Bronze,7
1693,1693,Customer1693,LN1693,customer1693@shopmail.com,2024-01-27,Gold,7
1694,1694,Customer1694,LN1694,customer1694@shopmail.com,2023-03-31,Silver,7
1695,1695,Customer1695,LN1695,customer1695@shopmail.com,2022-07-04,Bronze,2
1696,1696,Customer1696,LN1696,customer1696@shopmail.com,2024-02-24,Bronze,5
1697,1697,Customer1697,LN1697,customer1697@shopmail.com,2023-06-24,Bronze,3
1698,1698,Customer1698,LN1698,customer1698@shopmail.com,2022-06-21,Bronze,7
1699,1699,Customer1699,LN1699,customer1699@shopmail.com,2023-02-18,Silver,4
1700,1700,Customer1700,LN1700,customer1700@shopmail.com,2025-01-10,Silver,1
1701,1701,Customer1701,LN1701,customer1701@shopmail.com,2022-11-02,Bronze,3
1702,1702,Customer1702,LN1702,customer1702@shopmail.com,2022-07-25,Silver,2
1703,1703,Customer1703,LN1703,customer1703@shopmail.com,2024-02-24,Gold,5
1704,1704,Customer1704,LN1704,customer1704@shopmail.com,2022-08-18,Bronze,2
1705,1705,Customer1705,LN1705,customer1705@shopmail.com,2024-11-23,Bronze,3
1706,1706,Customer1706,LN1706,customer1706@shopmail.com,2024-09-14,Bronze,2
1707,1707,Customer1707,LN1707,customer1707@shopmail.com,2025-02-05,Bronze,2
1708,1708,Customer1708,LN1708,customer1708@shopmail.com,2024-11-15,Silver,4
1709,1709,Customer1709,LN1709,customer1709@shopmail.com,2022-10-08,Silver,4
1710,1710,Customer1710,LN1710,customer1710@shopmail.com,2022-09-01,Bronze,1
1711,1711,Customer1711,LN1711,customer1711@shopmail.com,2023-01-30,Bronze,4
1712,1712,Customer1712,LN1712,customer1712@shopmail.com,2023-06-25,Gold,1
1713,1713,Customer1713,LN1713,customer1713@shopmail.com,2024-10-08,Bronze,5
1714,1714,Customer1714,LN1714,customer1714@shopmail.com,2024-04-23,Silver,5
1715,1715,Customer1715,LN1715,customer1715@shopmail.com,2024-01-12,Silver,3
1716,1716,Customer1716,LN1716,customer1716@shopmail.com,2024-10-07,Silver,1
1717,1717,Customer1717,LN1717,customer1717@shopmail.com,2024-01-13,Silver,5
1718,1718,Customer1718,LN1718,customer1718@shopmail.com,2023-03-12,Silver,7
1719,1719,Customer1719,LN1719,customer1719@shopmail.com,2023-04-20,Silver,4
1720,1720,Customer1720,LN1720,customer1720@shopmail.com,2023-08-18,Bronze,7
1721,1721,Customer1721,LN1721,customer1721@shopmail.com,2022-04-13,Bronze,3
1722,1722,Customer1722,LN1722,customer1722@shopmail.com,2024-05-02,Bronze,4
1723,1723,Customer1723,LN1723,customer1723@shopmail.com,2024-01-21,Bronze,4
1724,1724,Customer1724,LN1724,customer1724@shopmail.com,2024-04-20,Bronze,1
1725,1725,Customer1725,LN1725,customer1725@shopmail.com,2023-09-07,Bronze,4
1726,1726,Customer1726,LN1726,customer1726@shopmail.com,2024-06-19,Bronze,5
1727,1727,Customer1727,LN1727,customer1727@shopmail.com,2024-12-28,Bronze,3
1728,1728,Customer1728,LN1728,customer1728@shopmail.com,2023-10-18,Bronze,5
1729,1729,Customer1729,LN1729,customer1729@shopmail.com,2023-05-27,Silver,2
1730,1730,Customer1730,LN1730,customer1730@shopmail.com,2022-05-01,Silver,4
1731,1731,Customer1731,LN1731,customer1731@shopmail.com,2024-06-14,Silver,7
1732,1732,Customer1732,LN1732,customer1732@shopmail.com,2024-11-05,Silver,4
1733,1733,Customer1733,LN1733,customer1733@shopmail.com,2024-03-15,Gold,5
1734,1734,Customer1734,LN1734,customer1734@shopmail.com,2024-09-22,Silver,7
1735,1735,Customer1735,LN1735,customer1735@shopmail.com,2024-09-17,Bronze,4
1736,1736,Customer1736,LN1736,customer1736@shopmail.com,2024-07-06,Gold,5
1737,1737,Customer1737,LN1737,customer1737@shopmail.com,2023-08-02,Bronze,1
1738,1738,Customer1738,LN1738,customer1738@shopmail.com,2022-04-25,Silver,2
1739,1739,Customer1739,LN1739,customer1739@shopmail.com,2022-01-04,Silver,1
1740,1740,Customer1740,LN1740,customer1740@shopmail.com,2022-08-24,Bronze,1
1741,1741,Customer1741,LN1741,customer1741@shopmail.com,2023-05-11,Silver,2
1742,1742,Customer1742,LN1742,customer1742@shopmail.com,2024-05-05,Bronze,3
1743,1743,Customer1743,LN1743,customer1743@shopmail.com,2023-06-09,Bronze,5
1744,1744,Customer1744,LN1744,customer1744@shopmail.com,2022-01-27,Bronze,6
1745,1745,Customer1745,LN1745,customer1745@shopmail.com,2022-08-30,Bronze,3
1746,1746,Customer1746,LN1746,customer1746@shopmail.com,2025-01-31,Bronze,3
1747,1747,Customer1747,LN1747,customer1747@shopmail.com,2025-02-10,Silver,2
1748,1748,Customer1748,LN1748,customer1748@shopmail.com,2023-03-10,Silver,2
1749,1749,Customer1749,LN1749,customer1749@shopmail.com,2024-07-14,Bronze,1
1750,1750,Customer1750,LN1750,customer1750@shopmail.com,2024-04-07,Silver,5
1751,1751,Customer1751,LN1751,customer1751@shopmail.com,2024-12-06,Bronze,7
1752,1752,Customer1752,LN1752,customer1752@shopmail.com,2024-10-17,Bronze,1
1753,1753,Customer1753,LN1753,customer1753@shopmail.com,2023-12-25,Silver,5
1754,1754,Customer1754,LN1754,customer1754@shopmail.com,2023-03-30,Gold,2
1755,1755,Customer1755,LN1755,customer1755@shopmail.com,2023-12-22,Bronze,5
1756,1756,Customer1756,LN1756,customer1756@shopmail.com,2023-01-03,Bronze,3
1757,1757,Customer1757,LN1757,customer1757@shopmail.com,2023-02-05,Silver,5
1758,1758,Customer1758,LN1758,customer1758@shopmail.com,2023-12-02,Gold,1
1759,1759,Customer1759,LN1759,customer1759@shopmail.com,2023-10-20,Bronze,4
1760,1760,Customer1760,LN1760,customer1760@shopmail.com,2023-10-31,Bronze,3
1761,1761,Customer1761,LN1761,customer1761@shopmail.com,2023-03-19,Bronze,2
1762,1762,Customer1762,LN1762,customer1762@shopmail.com,2023-04-16,Silver,4
1763,1763,Customer1763,LN1763,customer1763@shopmail.com,2022-01-12,Gold,2
1764,1764,Customer1764,LN1764,customer1764@shopmail.com,2023-11-24,Silver,3
1765,1765,Customer1765,LN1765,customer1765@shopmail.com,2023-10-25,Bronze,1
1766,1766,Customer1766,LN1766,customer1766@shopmail.com,2024-12-11,Silver,3
1767,1767,Customer1767,LN1767,customer1767@shopmail.com,2023-08-03,Silver,5
1768,1768,Customer1768,LN1768,customer1768@shopmail.com,2023-06-22,Bronze,5
1769,1769,Customer1769,LN1769,customer1769@shopmail.com,2022-03-19,Silver,5
1770,1770,Customer1770,LN1770,customer1770@shopmail.com,2022-08-15,Bronze,4
1771,1771,Customer1771,LN1771,customer1771@shopmail.com,2023-01-24,Bronze,5
1772,1772,Customer1772,LN1772,customer1772@shopmail.com,2023-03-10,Silver,7
1773,1773,Customer1773,LN1773,customer1773@shopmail.com,2023-02-22,Bronze,3
1774,1774,Customer1774,LN1774,customer1774@shopmail.com,2023-03-30,Gold,5
1775,1775,Customer1775,LN1775,customer1775@shopmail.com,2024-06-03,Silver,3
1776,1776,Customer1776,LN1776,customer1776@shopmail.com,2022-05-31,Bronze,3
1777,1777,Customer1777,LN1777,customer1777@shopmail.com,2023-01-18,Bronze,5
1778,1778,Customer1778,LN1778,customer1778@shopmail.com,2022-07-07,Silver,1
1779,1779,Customer1779,LN1779,customer1779@shopmail.com,2022-12-20,Bronze,2
1780,1780,Customer1780,LN1780,customer1780@shopmail.com,2024-02-27,Silver,4
1781,1781,Customer1781,LN1781,customer1781@shopmail.com,2022-02-23,Bronze,3
1782,1782,Customer1782,LN1782,customer1782@shopmail.com,2023-01-26,Bronze,2
1783,1783,Customer1783,LN1783,customer1783@shopmail.com,2022-01-28,Silver,1
1784,1784,Customer1784,LN1784,customer1784@shopmail.com,2025-01-03,Bronze,7
1785,1785,Customer1785,LN1785,customer1785@shopmail.com,2024-04-16,Silver,4
1786,1786,Customer1786,LN1786,customer1786@shopmail.com,2022-10-08,Silver,3
1787,1787,Customer1787,LN1787,customer1787@shopmail.com,2022-08-16,Bronze,5
1788,1788,Customer1788,LN1788,customer1788@shopmail.com,2022-04-24,Silver,2
1789,1789,Customer1789,LN1789,customer1789@shopmail.com,2023-06-28,Silver,4
1790,1790,Customer1790,LN1790,customer1790@shopmail.com,2024-05-16,Silver,7
1791,1791,Customer1791,LN1791,customer1791@shopmail.com,2023-11-03,Bronze,3
1792,1792,Customer1792,LN1792,customer1792@shopmail.com,2024-10-10,Bronze,3
1793,1793,Customer1793,LN1793,customer1793@shopmail.com,2023-01-31,Silver,3
1794,1794,Customer1794,LN1794,missing_1794@shopmail.com,2022-11-16,Silver,2
1795,1795,Customer1795,LN1795,customer1795@shopmail.com,2023-07-04,Silver,7
1796,1796,Customer1796,LN1796,customer1796@shopmail.com,2022-08-21,Silver,2
1797,1797,Customer1797,LN1797,customer1797@shopmail.com,2025-01-26,Silver,2
1798,1798,Customer1798,LN1798,customer1798@shopmail.com,2022-08-02,Bronze,7
1799,1799,Customer1799,LN1799,customer1799@shopmail.com,2023-07-05,Silver,1
1800,1800,Customer1800,LN1800,customer1800@shopmail.com,2023-08-24,Bronze,5
1801,1801,Customer1801,LN1801,customer1801@shopmail.com,2022-03-07,Bronze,3
1802,1802,Customer1802,LN1802,customer1802@shopmail.com,2023-06-23,Silver,2
1803,1803,Customer1803,LN1803,customer1803@shopmail.com,2023-06-07,Bronze,5
1804,1804,Customer1804,LN1804,customer1804@shopmail.com,2022-10-26,Bronze,3
1805,1805,Customer1805,LN1805,customer1805@shopmail.com,2022-05-28,Gold,1
1806,1806,Customer1806,LN1806,customer1806@shopmail.com,2022-02-21,Silver,5
1807,1807,Customer1807,LN1807,customer1807@shopmail.com,2022-01-10,Silver,1
1808,1808,Customer1808,LN1808,customer1808@shopmail.com,2023-07-08,Gold,3
1809,1809,Customer1809,LN1809,customer1809@shopmail.com,2022-04-14,Bronze,2
1810,1810,Customer1810,LN1810,customer1810@shopmail.com,2025-01-08,Silver,3
1811,1811,Customer1811,LN1811,customer1811@shopmail.com,2022-10-09,Bronze,7
1812,1812,Customer1812,LN1812,customer1812@shopmail.com,2024-01-21,Bronze,7
1813,1813,Customer1813,LN1813,customer1813@shopmail.com,2024-02-14,Bronze,1
1814,1814,Customer1814,LN1814,customer1814@shopmail.com,2023-07-24,Bronze,5
1815,1815,Customer1815,LN1815,customer1815@shopmail.com,2024-10-13,Silver,1
1816,1816,Customer1816,LN1816,customer1816@shopmail.com,2022-05-08,Bronze,6
1817,1817,Customer1817,LN1817,customer1817@shopmail.com,2022-09-27,Silver,3
1818,1818,Customer1818,LN1818,customer1818@shopmail.com,2022-10-18,Bronze,5
1819,1819,Customer1819,LN1819,customer1819@shopmail.com,2022-06-05,Bronze,7
1820,1820,Customer1820,LN1820,customer1820@shopmail.com,2022-12-05,Gold,2
1821,1821,Customer1821,LN1821,customer1821@shopmail.com,2022-12-26,Silver,7
1822,1822,Customer1822,LN1822,customer1822@shopmail.com,2024-05-29,Gold,5
1823,1823,Customer1823,LN1823,customer1823@shopmail.com,2022-12-13,Bronze,3
1824,1824,Customer1824,LN1824,customer1824@shopmail.com,2024-10-05,Bronze,2
1825,1825,Customer1825,LN1825,customer1825@shopmail.com,2024-06-07,Silver,5
1826,1826,Customer1826,LN1826,customer1826@shopmail.com,2024-11-02,Silver,5
1827,1827,Customer1827,LN1827,customer1827@shopmail.com,2022-05-02,Bronze,5
1828,1828,Customer1828,LN1828,customer1828@shopmail.com,2025-02-06,Gold,2
1829,1829,Customer1829,LN1829,customer1829@shopmail.com,2023-12-08,Silver,1
1830,1830,Customer1830,LN1830,customer1830@shopmail.com,2025-02-03,Silver,4
1831,1831,Customer1831,LN1831,customer1831@shopmail.com,2023-02-13,Bronze,5
1832,1832,Customer1832,LN1832,customer1832@shopmail.com,2024-12-31,Silver,4
1833,1833,Customer1833,LN1833,customer1833@shopmail.com,2023-11-08,Bronze,1
1834,1834,Customer1834,LN1834,customer1834@shopmail.com,2022-03-24,Gold,5
1835,1835,Customer1835,LN1835,customer1835@shopmail.com,2023-04-17,Bronze,2
1836,1836,Customer1836,LN1836,customer1836@shopmail.com,2022-06-08,Bronze,7
1837,1837,Customer1837,LN1837,customer1837@shopmail.com,2024-12-18,Bronze,7
1838,1838,Customer1838,LN1838,customer1838@shopmail.com,2022-12-17,Silver,2
1839,1839,Customer1839,LN1839,customer1839@shopmail.com,2022-09-13,Gold,2
1840,1840,Customer1840,LN1840,customer1840@shopmail.com,2023-09-28,Gold,3
1841,1841,Customer1841,LN1841,customer1841@shopmail.com,2023-05-04,Silver,4
1842,1842,Customer1842,LN1842,customer1842@shopmail.com,2022-04-22,Gold,3
1843,1843,Customer1843,LN1843,customer1843@shopmail.com,2024-07-27,Silver,1
1844,1844,Customer1844,LN1844,customer1844@shopmail.com,2024-08-30,Bronze,1
1845,1845,Customer1845,LN1845,customer1845@shopmail.com,2024-05-04,Silver,4
1846,1846,Customer1846,LN1846,customer1846@shopmail.com,2023-12-11,Bronze,5
1847,1847,Customer1847,LN1847,customer1847@shopmail.com,2023-04-08,Bronze,2
1848,1848,Customer1848,LN1848,customer1848@shopmail.com,2023-09-16,Bronze,1
1849,1849,Customer1849,LN1849,customer1849@shopmail.com,2023-08-23,Bronze,1
1850,1850,Customer1850,LN1850,customer1850@shopmail.com,2022-07-10,Gold,2
1851,1851,Customer1851,LN1851,customer1851@shopmail.com,2022-04-05,Gold,1
1852,1852,Customer1852,LN1852,customer1852@shopmail.com,2022-10-19,Bronze,5
1853,1853,Customer1853,LN1853,customer1853@shopmail.com,2023-06-07,Silver,7
1854,1854,Customer1854,LN1854,customer1854@shopmail.com,2022-07-04,Bronze,2
1855,1855,Customer1855,LN1855,customer1855@shopmail.com,2022-05-03,Bronze,3
1856,1856,Customer1856,LN1856,customer1856@shopmail.com,2024-09-06,Bronze,3
1857,1857,Customer1857,LN1857,customer1857@shopmail.com,2023-03-08,Bronze,7
1858,1858,Customer1858,LN1858,customer1858@shopmail.com,2023-11-03,Bronze,3
1859,1859,Customer1859,LN1859,customer1859@shopmail.com,2023-08-26,Bronze,1
1860,1860,Customer1860,LN1860,customer1860@shopmail.com,2024-04-25,Bronze,7
1861,1861,Customer1861,LN1861,customer1861@shopmail.com,2024-04-30,Bronze,7
1862,1862,Customer1862,LN1862,customer1862@shopmail.com,2022-12-07,Gold,5
1863,1863,Customer1863,LN1863,customer1863@shopmail.com,2024-09-02,Bronze,4
1864,1864,Customer1864,LN1864,customer1864@shopmail.com,2023-03-03,Bronze,5
1865,1865,Customer1865,LN1865,customer1865@shopmail.com,2024-08-18,Silver,3
1866,1866,Customer1866,LN1866,customer1866@shopmail.com,2023-04-11,Bronze,3
1867,1867,Customer1867,LN1867,customer1867@shopmail.com,2022-05-08,Silver,1
1868,1868,Customer1868,LN1868,customer1868@shopmail.com,2024-05-24,Bronze,4
1869,1869,Customer1869,LN1869,customer1869@shopmail.com,2022-02-04,Silver,7
1870,1870,Customer1870,LN1870,customer1870@shopmail.com,2024-06-07,Silver,2
1871,1871,Customer1871,LN1871,customer1871@shopmail.com,2022-02-19,Silver,2
1872,1872,Customer1872,LN1872,customer1872@shopmail.com,2022-08-26,Silver,5
1873,1873,Customer1873,LN1873,customer1873@shopmail.com,2023-11-25,Bronze,3
1874,1874,Customer1874,LN1874,customer1874@shopmail.com,2024-12-18,Bronze,4
1875,1875,Customer1875,LN1875,customer1875@shopmail.com,2023-04-15,Bronze,1
1876,1876,Customer1876,LN1876,customer1876@shopmail.com,2022-05-19,Silver,4
1877,1877,Customer1877,LN1877,customer1877@shopmail.com,2022-09-25,Bronze,1
1878,1878,Customer1878,LN1878,customer1878@shopmail.com,2024-10-27,Bronze,2
1879,1879,Customer1879,LN1879,customer1879@shopmail.com,2024-04-15,Silver,5
1880,1880,Customer1880,LN1880,customer1880@shopmail.com,2022-04-26,Bronze,5
1881,1881,Customer1881,LN1881,customer1881@shopmail.com,2023-03-19,Bronze,4
1882,1882,Customer1882,LN1882,customer1882@shopmail.com,2022-11-01,Silver,4
1883,1883,Customer1883,LN1883,customer1883@shopmail.com,2022-07-24,Bronze,7
1884,1884,Customer1884,LN1884,customer1884@shopmail.com,2024-08-31,Silver,4
1885,1885,Customer1885,LN1885,customer1885@shopmail.com,2023-12-12,Gold,2
1886,1886,Customer1886,LN1886,customer1886@shopmail.com,2022-07-26,Gold,2
1887,1887,Customer1887,LN1887,customer1887@shopmail.com,2024-01-19,Bronze,3
1888,1888,Customer1888,LN1888,customer1888@shopmail.com,2023-04-21,Bronze,1
1889,1889,Customer1889,LN1889,customer1889@shopmail.com,2022-03-12,Silver,2
1890,1890,Customer1890,LN1890,customer1890@shopmail.com,2023-06-02,Silver,3
1891,1891,Customer1891,LN1891,customer1891@shopmail.com,2022-08-02,Silver,2
1892,1892,Customer1892,LN1892,customer1892@shopmail.com,2022-10-10,Bronze,1
1893,1893,Customer1893,LN1893,customer1893@shopmail.com,2024-10-07,Bronze,2
1894,1894,Customer1894,LN1894,customer1894@shopmail.com,2024-03-27,Bronze,7
1895,1895,Customer1895,LN1895,customer1895@shopmail.com,2022-06-04,Bronze,7
1896,1896,Customer1896,LN1896,customer1896@shopmail.com,2024-09-06,Bronze,7
1897,1897,Customer1897,LN1897,customer1897@shopmail.com,2023-10-23,Gold,4
1898,1898,Customer1898,LN1898,customer1898@shopmail.com,2024-10-02,Bronze,4
1899,1899,Customer1899,LN1899,customer1899@shopmail.com,2024-05-09,Silver,3
1900,1900,Customer1900,LN1900,customer1900@shopmail.com,2023-01-26,Gold,7
1901,1901,Customer1901,LN1901,customer1901@shopmail.com,2023-09-08,Bronze,2
1902,1902,Customer1902,LN1902,customer1902@shopmail.com,2023-09-03,Silver,7
1903,1903,Customer1903,LN1903,customer1903@shopmail.com,2024-04-07,Silver,7
1904,1904,Customer1904,LN1904,customer1904@shopmail.com,2022-10-13,Bronze,5
1905,1905,Customer1905,LN1905,customer1905@shopmail.com,2023-01-19,Bronze,5
1906,1906,Customer1906,LN1906,customer1906@shopmail.com,2022-10-09,Silver,2
1907,1907,Customer1907,LN1907,customer1907@shopmail.com,2022-12-07,Silver,6
1908,1908,Customer1908,LN1908,customer1908@shopmail.com,2022-07-05,Silver,2
1909,1909,Customer1909,LN1909,customer1909@shopmail.com,2022-02-12,Gold,2
1910,1910,Customer1910,LN1910,customer1910@shopmail.com,2024-12-17,Bronze,3
1911,1911,Customer1911,LN1911,customer1911@shopmail.com,2022-03-27,Silver,5
1912,1912,Customer1912,LN1912,customer1912@shopmail.com,2024-10-18,Silver,7
1913,1913,Customer1913,LN1913,customer1913@shopmail.com,2022-01-04,Silver,4
1914,1914,Customer1914,LN1914,customer1914@shopmail.com,2024-06-12,Silver,3
1915,1915,Customer1915,LN1915,customer1915@shopmail.com,2023-01-13,Silver,4
1916,1916,Customer1916,LN1916,customer1916@shopmail.com,2023-08-19,Gold,3
1917,1917,Customer1917,LN1917,customer1917@shopmail.com,2022-11-21,Bronze,2
1918,1918,Customer1918,LN1918,customer1918@shopmail.com,2023-07-19,Silver,2
1919,1919,Customer1919,LN1919,customer1919@shopmail.com,2023-06-04,Bronze,2
1920,1920,Customer1920,LN1920,customer1920@shopmail.com,2023-09-02,Silver,7
1921,1921,Customer1921,LN1921,customer1921@shopmail.com,2023-03-29,Silver,4
1922,1922,Customer1922,LN1922,customer1922@shopmail.com,2023-09-10,Silver,1
1923,1923,Customer1923,LN1923,customer1923@shopmail.com,2024-08-07,Bronze,1
1924,1924,Customer1924,LN1924,customer1924@shopmail.com,2023-05-15,Silver,7
1925,1925,Customer1925,LN1925,customer1925@shopmail.com,2023-02-20,Bronze,1
1926,1926,Customer1926,LN1926,customer1926@shopmail.com,2022-06-01,Bronze,2
1927,1927,Customer1927,LN1927,customer1927@shopmail.com,2023-02-18,Bronze,1
1928,1928,Customer1928,LN1928,customer1928@shopmail.com,2022-05-25,Gold,4
1929,1929,Customer1929,LN1929,customer1929@shopmail.com,2022-07-29,Bronze,7
1930,1930,Customer1930,LN1930,customer1930@shopmail.com,2024-12-31,Gold,7
1931,1931,Customer1931,LN1931,customer1931@shopmail.com,2022-04-13,Bronze,2
1932,1932,Customer1932,LN1932,customer1932@shopmail.com,2023-07-09,Silver,7
1933,1933,Customer1933,LN1933,customer1933@shopmail.com,2024-08-17,Silver,2
1934,1934,Customer1934,LN1934,customer1934@shopmail.com,2025-01-01,Silver,5
1935,1935,Customer1935,LN1935,customer1935@shopmail.com,2022-06-18,Silver,1
1936,1936,Customer1936,LN1936,customer1936@shopmail.com,2022-07-08,Silver,4
1937,1937,Customer1937,LN1937,customer1937@shopmail.com,2023-03-05,Gold,1
1938,1938,Customer1938,LN1938,customer1938@shopmail.com,2023-09-30,Silver,4
1939,1939,Customer1939,LN1939,customer1939@shopmail.com,2025-01-08,Bronze,7
1940,1940,Customer1940,LN1940,customer1940@shopmail.com,2022-08-27,Bronze,3
1941,1941,Customer1941,LN1941,customer1941@shopmail.com,2022-07-09,Silver,7
1942,1942,Customer1942,LN1942,customer1942@shopmail.com,2022-10-19,Bronze,1
